x,y,z
1.000419e+02,1.285861e-01,9.995773e+01
1.000426e+02,1.294854e-01,9.995709e+01
1.000432e+02,1.303831e-01,9.995645e+01
1.000438e+02,1.312793e-01,9.995580e+01
1.000445e+02,1.321740e-01,9.995514e+01
1.000451e+02,1.330671e-01,9.995448e+01
1.000458e+02,1.339587e-01,9.995382e+01
1.000464e+02,1.348487e-01,9.995315e+01
1.000471e+02,1.357372e-01,9.995247e+01
1.000478e+02,1.366240e-01,9.995179e+01
1.000484e+02,1.375092e-01,9.995111e+01
1.000491e+02,1.383929e-01,9.995042e+01
1.000498e+02,1.392749e-01,9.994973e+01
1.000505e+02,1.401552e-01,9.994903e+01
1.000512e+02,1.410340e-01,9.994833e+01
1.000519e+02,1.419110e-01,9.994762e+01
1.000526e+02,1.427864e-01,9.994691e+01
1.000533e+02,1.436602e-01,9.994619e+01
1.000540e+02,1.445322e-01,9.994547e+01
1.000547e+02,1.454025e-01,9.994474e+01
1.000554e+02,1.462712e-01,9.994401e+01
1.000561e+02,1.471381e-01,9.994327e+01
1.000568e+02,1.480033e-01,9.994253e+01
1.000576e+02,1.488667e-01,9.994178e+01
1.000583e+02,1.497284e-01,9.994103e+01
1.000590e+02,1.505883e-01,9.994028e+01
1.000598e+02,1.514464e-01,9.993952e+01
1.000605e+02,1.523028e-01,9.993875e+01
1.000613e+02,1.531573e-01,9.993798e+01
1.000620e+02,1.540101e-01,9.993721e+01
1.000628e+02,1.548610e-01,9.993643e+01
1.000636e+02,1.557101e-01,9.993564e+01
1.000643e+02,1.565574e-01,9.993485e+01
1.000651e+02,1.574028e-01,9.993406e+01
1.000659e+02,1.582464e-01,9.993326e+01
1.000667e+02,1.590880e-01,9.993245e+01
1.000675e+02,1.599278e-01,9.993165e+01
1.000682e+02,1.607658e-01,9.993083e+01
1.000690e+02,1.616018e-01,9.993001e+01
1.000698e+02,1.624359e-01,9.992919e+01
1.000707e+02,1.632680e-01,9.992836e+01
1.000715e+02,1.640982e-01,9.992753e+01
1.000723e+02,1.649265e-01,9.992669e+01
1.000731e+02,1.657529e-01,9.992585e+01
1.000739e+02,1.665772e-01,9.992500e+01
1.000747e+02,1.673996e-01,9.992415e+01
1.000756e+02,1.682200e-01,9.992329e+01
1.000764e+02,1.690384e-01,9.992243e+01
1.000773e+02,1.698548e-01,9.992156e+01
1.000781e+02,1.706692e-01,9.992069e+01
1.000789e+02,1.714815e-01,9.991982e+01
1.000798e+02,1.722918e-01,9.991894e+01
1.000807e+02,1.731000e-01,9.991805e+01
1.000815e+02,1.739062e-01,9.991716e+01
1.000824e+02,1.747103e-01,9.991626e+01
1.000833e+02,1.755124e-01,9.991536e+01
1.000841e+02,1.763123e-01,9.991446e+01
1.000850e+02,1.771101e-01,9.991355e+01
1.000859e+02,1.779059e-01,9.991263e+01
1.000868e+02,1.786995e-01,9.991171e+01
1.000877e+02,1.794909e-01,9.991079e+01
1.000886e+02,1.802802e-01,9.990986e+01
1.000895e+02,1.810674e-01,9.990893e+01
1.000904e+02,1.818524e-01,9.990799e+01
1.000913e+02,1.826352e-01,9.990704e+01
1.000922e+02,1.834158e-01,9.990610e+01
1.000931e+02,1.841943e-01,9.990514e+01
1.000940e+02,1.849705e-01,9.990418e+01
1.000950e+02,1.857445e-01,9.990322e+01
1.000959e+02,1.865163e-01,9.990225e+01
1.000968e+02,1.872858e-01,9.990128e+01
1.000978e+02,1.880531e-01,9.990030e+01
1.000987e+02,1.888182e-01,9.989932e+01
1.000997e+02,1.895809e-01,9.989834e+01
1.001006e+02,1.903414e-01,9.989734e+01
1.001016e+02,1.910996e-01,9.989635e+01
1.001025e+02,1.918555e-01,9.989535e+01
1.001035e+02,1.926091e-01,9.989434e+01
1.001045e+02,1.933604e-01,9.989333e+01
1.001055e+02,1.941093e-01,9.989231e+01
1.001064e+02,1.948559e-01,9.989129e+01
1.001074e+02,1.956002e-01,9.989027e+01
1.001084e+02,1.963421e-01,9.988924e+01
1.001094e+02,1.970816e-01,9.988820e+01
1.001104e+02,1.978187e-01,9.988716e+01
1.001114e+02,1.985535e-01,9.988612e+01
1.001124e+02,1.992858e-01,9.988507e+01
1.001134e+02,2.000158e-01,9.988401e+01
1.001144e+02,2.007433e-01,9.988295e+01
1.001154e+02,2.014684e-01,9.988189e+01
1.001164e+02,2.021910e-01,9.988082e+01
1.001175e+02,2.029112e-01,9.987975e+01
1.001185e+02,2.036289e-01,9.987867e+01
1.001195e+02,2.043442e-01,9.987759e+01
1.001206e+02,2.050570e-01,9.987650e+01
1.001216e+02,2.057673e-01,9.987541e+01
1.001226e+02,2.064751e-01,9.987431e+01
1.001237e+02,2.071804e-01,9.987321e+01
1.001248e+02,2.078831e-01,9.987210e+01
1.001258e+02,2.085833e-01,9.987099e+01
1.001269e+02,2.092810e-01,9.986987e+01
1.001279e+02,2.099762e-01,9.986875e+01
1.001290e+02,2.106688e-01,9.986762e+01
1.001301e+02,2.113588e-01,9.986649e+01
1.001312e+02,2.120462e-01,9.986536e+01
1.001322e+02,2.127311e-01,9.986422e+01
1.001333e+02,2.134133e-01,9.986307e+01
1.001344e+02,2.140929e-01,9.986192e+01
1.001355e+02,2.147700e-01,9.986076e+01
1.001366e+02,2.154443e-01,9.985960e+01
1.001377e+02,2.161161e-01,9.985844e+01
1.001388e+02,2.167852e-01,9.985727e+01
1.001399e+02,2.174516e-01,9.985610e+01
1.001410e+02,2.181154e-01,9.985492e+01
1.001422e+02,2.187765e-01,9.985373e+01
1.001433e+02,2.194349e-01,9.985254e+01
1.001444e+02,2.200907e-01,9.985135e+01
1.001455e+02,2.207437e-01,9.985015e+01
1.001467e+02,2.213940e-01,9.984895e+01
1.001478e+02,2.220416e-01,9.984774e+01
1.001489e+02,2.226864e-01,9.984653e+01
1.001501e+02,2.233285e-01,9.984531e+01
1.001512e+02,2.239679e-01,9.984409e+01
1.001524e+02,2.246044e-01,9.984286e+01
1.001535e+02,2.252383e-01,9.984163e+01
1.001547e+02,2.258693e-01,9.984039e+01
1.001559e+02,2.264975e-01,9.983915e+01
1.001570e+02,2.271230e-01,9.983790e+01
1.001582e+02,2.277456e-01,9.983665e+01
1.001594e+02,2.283654e-01,9.983539e+01
1.001606e+02,2.289824e-01,9.983413e+01
1.001618e+02,2.295965e-01,9.983287e+01
1.001629e+02,2.302078e-01,9.983160e+01
1.001641e+02,2.308163e-01,9.983032e+01
1.001653e+02,2.314218e-01,9.982904e+01
1.001665e+02,2.320245e-01,9.982776e+01
1.001677e+02,2.326243e-01,9.982647e+01
1.001690e+02,2.332212e-01,9.982517e+01
1.001702e+02,2.338153e-01,9.982387e+01
1.001714e+02,2.344064e-01,9.982257e+01
1.001726e+02,2.349945e-01,9.982126e+01
1.001738e+02,2.355798e-01,9.981994e+01
1.001750e+02,2.361621e-01,9.981863e+01
1.001763e+02,2.367414e-01,9.981730e+01
1.001775e+02,2.373178e-01,9.981597e+01
1.001788e+02,2.378913e-01,9.981464e+01
1.001800e+02,2.384617e-01,9.981330e+01
1.001812e+02,2.390292e-01,9.981196e+01
1.001825e+02,2.395937e-01,9.981061e+01
1.001837e+02,2.401551e-01,9.980926e+01
1.001850e+02,2.407136e-01,9.980790e+01
1.001863e+02,2.412690e-01,9.980654e+01
1.001875e+02,2.418214e-01,9.980517e+01
1.001888e+02,2.423708e-01,9.980380e+01
1.001901e+02,2.429171e-01,9.980243e+01
1.001914e+02,2.434603e-01,9.980105e+01
1.001926e+02,2.440005e-01,9.979966e+01
1.001939e+02,2.445376e-01,9.979827e+01
1.001952e+02,2.450717e-01,9.979687e+01
1.001965e+02,2.456026e-01,9.979547e+01
1.001978e+02,2.461304e-01,9.979407e+01
1.001991e+02,2.466551e-01,9.979266e+01
1.002004e+02,2.471767e-01,9.979124e+01
1.002017e+02,2.476952e-01,9.978982e+01
1.002030e+02,2.482105e-01,9.978840e+01
1.002043e+02,2.487227e-01,9.978697e+01
1.002056e+02,2.492317e-01,9.978554e+01
1.002070e+02,2.497376e-01,9.978410e+01
