x,y,z
9.903425e+01,-7.799086e+00,4.812810e+01
9.834851e+01,-7.496070e+00,4.617486e+01
9.775958e+01,-7.029819e+00,4.419845e+01
9.730659e+01,-6.423568e+00,4.219981e+01
9.702311e+01,-5.709940e+00,4.017988e+01
9.693489e+01,-4.929602e+00,3.813963e+01
9.705792e+01,-4.129397e+00,3.608003e+01
9.739696e+01,-3.360002e+00,3.400206e+01
9.794463e+01,-2.673237e+00,3.190672e+01
9.868111e+01,-2.119150e+00,2.979500e+01
9.957459e+01,-1.743036e+00,2.766792e+01
1.005824e+02,-1.582564e+00,2.552649e+01
1.016528e+02,-1.665170e+00,2.337174e+01
1.027275e+02,-2.005891e+00,2.120470e+01
1.037447e+02,-2.605790e+00,1.902640e+01
1.046422e+02,-3.451089e+00,1.683788e+01
1.053611e+02,-4.513108e+00,1.464021e+01
1.058495e+02,-5.749059e+00,1.243443e+01
1.060657e+02,-7.103693e+00,1.022160e+01
1.059812e+02,-8.511763e+00,8.002775e+00
1.055832e+02,-9.901196e+00,5.779032e+00
1.048761e+02,-1.119685e+01,3.551435e+00
1.038826e+02,-1.232464e+01,1.321056e+00
1.026427e+02,-1.321589e+01,-9.110341e-01
1.012132e+02,-1.381158e+01,-3.143760e+00
9.966503e+01,-1.406626e+01,-5.376047e+00
9.807991e+01,-1.395149e+01,-7.606821e+00
9.654641e+01,-1.345845e+01,-9.835005e+00
9.515524e+01,-1.259952e+01,-1.205953e+01
9.399413e+01,-1.140887e+01,-1.427931e+01
9.314262e+01,-9.941686e+00,-1.649329e+01
9.266701e+01,-8.272218e+00,-1.870039e+01
9.261581e+01,-6.490627e+00,-2.089955e+01
9.301588e+01,-4.698697e+00,-2.308970e+01
9.386972e+01,-3.004662e+00,-2.526979e+01
9.515385e+01,-1.517346e+00,-2.743876e+01
9.681869e+01,-3.399453e-01,-2.959556e+01
9.878995e+01,4.362273e-01,-3.173915e+01
1.009714e+02,7.376792e-01,-3.386849e+01
1.032492e+02,5.139854e-01,-3.598254e+01
1.054975e+02,-2.579857e-01,-3.808028e+01
1.075847e+02,-1.571173e+00,-4.016069e+01
1.093812e+02,-3.386993e+00,-4.222277e+01
1.107664e+02,-5.635746e+00,-4.426550e+01
1.116364e+02,-8.218834e+00,-4.628791e+01
1.119112e+02,-1.101277e+01,-4.828899e+01
1.115401e+02,-1.387484e+01,-5.026779e+01
1.105068e+02,-1.665020e+01,-5.222333e+01
1.088321e+02,-1.918012e+01,-5.415467e+01
1.065749e+02,-2.131081e+01,-5.606085e+01
1.038309e+02,-2.290264e+01,-5.794096e+01
1.007292e+02,-2.383887e+01,-5.979407e+01
9.742711e+01,-2.403381e+01,-6.161928e+01
9.410234e+01,-2.343940e+01,-6.341569e+01
9.094414e+01,-2.205024e+01,-6.518243e+01
8.814309e+01,-1.990630e+01,-6.691864e+01
8.588015e+01,-1.709322e+01,-6.862345e+01
8.431578e+01,-1.374007e+01,-7.029604e+01
8.357945e+01,-1.001436e+01,-7.193558e+01
8.376050e+01,-6.114661e+00,-7.354127e+01
8.490065e+01,-2.260972e+00,-7.511232e+01
8.698886e+01,1.316719e+00,-7.664795e+01
8.995895e+01,4.391065e+00,-7.814741e+01
9.369023e+01,6.750589e+00,-7.960996e+01
9.801130e+01,8.212751e+00,-8.103488e+01
1.027070e+02,8.636110e+00,-8.242146e+01
1.075282e+02,7.930817e+00,-8.376902e+01
1.122043e+02,6.066749e+00,-8.507689e+01
1.164575e+02,3.078669e+00,-8.634442e+01
1.200183e+02,-9.320352e-01,-8.757097e+01
1.226413e+02,-5.799353e+00,-8.875595e+01
1.241213e+02,-1.129848e+01,-8.989876e+01
1.243068e+02,-1.715536e+01,-9.099882e+01
1.231119e+02,-2.305963e+01,-9.205560e+01
1.205254e+02,-2.868031e+01,-9.306855e+01
1.166151e+02,-3.368376e+01,-9.403717e+01
1.115291e+02,-3.775259e+01,-9.496098e+01
1.054915e+02,-4.060493e+01,-9.583950e+01
9.879394e+01,-4.201261e+01,-9.667229e+01
9.178286e+01,-4.181744e+01,-9.745892e+01
8.484256e+01,-3.994425e+01,-9.819901e+01
7.837538e+01,-3.641004e+01,-9.889216e+01
7.277960e+01,-3.132827e+01,-9.953802e+01
6.842628e+01,-2.490792e+01,-1.001363e+02
6.563638e+01,-1.744692e+01,-1.006866e+02
6.465942e+01,-9.320162e+00,-1.011887e+02
6.565503e+01,-9.623729e-01,-1.016422e+02
6.867860e+01,7.153449e+00,-1.020471e+02
7.367212e+01,1.454102e+01,-1.024030e+02
8.046095e+01,2.072798e+01,-1.027098e+02
8.875721e+01,2.528382e+01,-1.029673e+02
9.816981e+01,2.784707e+01,-1.031753e+02
1.082210e+02,2.815004e+01,-1.033337e+02
1.183687e+02,2.603959e+01,-1.034424e+02
1.280343e+02,2.149255e+01,-1.035014e+02
1.366336e+02,1.462447e+01,-1.035106e+02
1.436101e+02,5.691033e+00,-1.034699e+02
1.484684e+02,-4.918676e+00,-1.033794e+02
1.508067e+02,-1.669681e+01,-1.032390e+02
1.503448e+02,-2.903914e+01,-1.030489e+02
1.469474e+02,-4.127427e+01,-1.028090e+02
1.406403e+02,-5.269838e+01,-1.025195e+02
1.316178e+02,-6.261378e+01,-1.021806e+02
1.202417e+02,-7.036944e+01,-1.017922e+02
1.070300e+02,-7.540104e+01,-1.013546e+02
9.263564e+01,-7.726844e+01,-1.008681e+02
7.781745e+01,-7.568813e+01,-1.003327e+02
6.340207e+01,-7.055850e+01,-9.974870e+01
5.024054e+01,-6.197614e+01,-9.911642e+01
3.916074e+01,-5.024173e+01,-9.843610e+01
3.091846e+01,-3.585445e+01,-9.770805e+01
2.614978e+01,-1.949469e+01,-9.693260e+01
2.532765e+01,-1.995348e+00,-9.611010e+01
2.872533e+01,1.569725e+01,-9.524092e+01
3.638913e+01,3.257127e+01,-9.432545e+01
4.812278e+01,4.760377e+01,-9.336412e+01
6.348473e+01,5.981889e+01,-9.235737e+01
8.179943e+01,6.834661e+01,-9.130566e+01
1.021827e+02,7.247891e+01,-9.020947e+01
1.235807e+02,7.171976e+01,-8.906931e+01
1.448205e+02,6.582586e+01,-8.788571e+01
1.646709e+02,5.483510e+01,-8.665922e+01
1.819098e+02,3.908060e+01,-8.539041e+01
1.953950e+02,1.918851e+01,-8.407986e+01
2.041343e+02,-3.941134e+00,-8.272820e+01
2.073516e+02,-2.917043e+01,-8.133604e+01
2.045432e+02,-5.517532e+01,-7.990405e+01
1.955234e+02,-8.051104e+01,-7.843289e+01
1.804524e+02,-1.036882e+02,-7.692324e+01
1.598479e+02,-1.232560e+02,-7.537583e+01
1.345753e+02,-1.378876e+02,-7.379138e+01
1.058181e+02,-1.464637e+02,-7.217063e+01
7.502847e+01,-1.481489e+02,-7.051434e+01
4.385852e+01,-1.424558e+02,-6.882330e+01
1.407742e+01,-1.292932e+02,-6.709830e+01
-1.252382e+01,-1.089942e+02,-6.534015e+01
-3.423408e+01,-8.232134e+01,-6.354970e+01
-4.952504e+01,-5.044728e+01,-6.172778e+01
-5.714959e+01,-1.491127e+01,-5.987526e+01
-5.622969e+01,2.244843e+01,-5.799301e+01
-4.632806e+01,5.958305e+01,-5.608193e+01
-2.749868e+01,9.433896e+01,-5.414292e+01
-3.119132e-01,1.245755e+02,-5.217691e+01
3.414859e+01,1.482886e+02,-5.018482e+01
7.431870e+01,1.637344e+02,-4.816760e+01
1.182161e+02,1.695437e+02,-4.612622e+01
1.635301e+02,1.648228e+02,-4.406164e+01
2.077359e+02,1.492319e+02,-4.197485e+01
2.482270e+02,1.230369e+02,-3.986684e+01
2.824610e+02,8.712831e+01,-3.773862e+01
3.081086e+02,4.300649e+01,-3.559120e+01
3.232006e+02,-7.269811e+00,-3.342561e+01
3.262612e+02,-6.116961e+01,-3.124288e+01
3.164216e+02,-1.158081e+02,-2.904405e+01
2.935047e+02,-1.680921e+02,-2.683017e+01
2.580750e+02,-2.148861e+02,-2.460231e+01
2.114489e+02,-2.531897e+02,-2.236153e+01
1.556621e+02,-2.803185e+02,-2.010890e+01
9.339426e+01,-2.940758e+02,-1.784550e+01
2.785134e+01,-2.929078e+02,-1.557242e+01
-3.738784e+01,-2.760291e+02,-1.329074e+01
-9.855626e+01,-2.435126e+02,-1.100157e+01
-1.519043e+02,-1.963344e+02,-8.705996e+00
-1.939166e+02,-1.363697e+02,-6.405123e+00
-2.215270e+02,-6.633648e+01,-4.100058e+00
-2.323216e+02,1.031193e+01,-1.791909e+00
-2.247140e+02,8.954348e+01,5.182146e-01
-1.980850e+02,1.669458e+02,2.829201e+00
-1.528731e+02,2.379578e+02,5.139938e+00
-9.061054e+01,2.981240e+02,7.449313e+00
-1.389800e+01,3.433558e+02,9.756212e+00
7.368367e+01,3.701886e+02,1.205952e+01
1.677228e+02,3.760160e+02,1.435814e+01
2.631828e+02,3.592898e+02,1.665095e+01
3.546558e+02,3.196693e+02,1.893684e+01
4.366524e+02,2.581103e+02,2.121471e+01
5.039121e+02,1.768851e+02,2.348347e+01
5.711719e+02,9.565993e+01,2.575222e+01
6.384316e+02,1.443475e+01,2.802097e+01
7.056914e+02,-6.679043e+01,3.028973e+01
7.729511e+02,-1.480156e+02,3.255848e+01
8.402109e+02,-2.292408e+02,3.482724e+01
9.074706e+02,-3.104660e+02,3.709599e+01
9.747304e+02,-3.916911e+02,3.936475e+01
1.041990e+03,-4.729163e+02,4.163350e+01
1.109250e+03,-5.541415e+02,4.390226e+01
1.176510e+03,-6.353667e+02,4.617101e+01
1.243769e+03,-7.165918e+02,4.843977e+01
1.311029e+03,-7.978170e+02,5.070852e+01
1.378289e+03,-8.790422e+02,5.297727e+01
1.445549e+03,-9.602674e+02,5.524603e+01
1.512808e+03,-1.041493e+03,5.751478e+01
1.580068e+03,-1.122718e+03,5.978354e+01
1.647328e+03,-1.203943e+03,6.205229e+01
1.714588e+03,-1.285168e+03,6.432105e+01
1.781847e+03,-1.366393e+03,6.658980e+01
1.849107e+03,-1.447618e+03,6.885856e+01
1.916367e+03,-1.528844e+03,7.112731e+01
1.983627e+03,-1.610069e+03,7.339607e+01
2.050886e+03,-1.691294e+03,7.566482e+01
2.118146e+03,-1.772519e+03,7.793358e+01
2.185406e+03,-1.853744e+03,8.020233e+01
2.252666e+03,-1.934970e+03,8.247108e+01
2.319925e+03,-2.016195e+03,8.473984e+01
2.387185e+03,-2.097420e+03,8.700859e+01
2.454445e+03,-2.178645e+03,8.927735e+01
2.521705e+03,-2.259870e+03,9.154610e+01
2.588964e+03,-2.341095e+03,9.381486e+01
2.656224e+03,-2.422321e+03,9.608361e+01
2.723484e+03,-2.503546e+03,9.835237e+01
2.790744e+03,-2.584771e+03,1.006211e+02
2.858003e+03,-2.665996e+03,1.028899e+02
2.925263e+03,-2.747221e+03,1.051586e+02
2.992523e+03,-2.828446e+03,1.074274e+02
3.059783e+03,-2.909672e+03,1.096961e+02
3.127042e+03,-2.990897e+03,1.119649e+02
3.194302e+03,-3.072122e+03,1.142336e+02
3.261562e+03,-3.153347e+03,1.165024e+02
3.328822e+03,-3.234572e+03,1.187712e+02
3.396081e+03,-3.315798e+03,1.210399e+02
3.463341e+03,-3.397023e+03,1.233087e+02
3.530601e+03,-3.478248e+03,1.255774e+02
3.597861e+03,-3.559473e+03,1.278462e+02
3.665120e+03,-3.640698e+03,1.301149e+02
3.732380e+03,-3.721923e+03,1.323837e+02
3.799640e+03,-3.803149e+03,1.346524e+02
3.866900e+03,-3.884374e+03,1.369212e+02
3.934159e+03,-3.965599e+03,1.391899e+02
4.001419e+03,-4.046824e+03,1.414587e+02
4.068679e+03,-4.128049e+03,1.437275e+02
4.135939e+03,-4.209274e+03,1.459962e+02
4.203198e+03,-4.290500e+03,1.482650e+02
4.270458e+03,-4.371725e+03,1.505337e+02
4.337718e+03,-4.452950e+03,1.528025e+02
4.404978e+03,-4.534175e+03,1.550712e+02
4.472237e+03,-4.615400e+03,1.573400e+02
4.539497e+03,-4.696626e+03,1.596087e+02
4.606757e+03,-4.777851e+03,1.618775e+02
4.674017e+03,-4.859076e+03,1.641462e+02
4.741276e+03,-4.940301e+03,1.664150e+02
4.808536e+03,-5.021526e+03,1.686838e+02
4.875796e+03,-5.102751e+03,1.709525e+02
4.943056e+03,-5.183977e+03,1.732213e+02
5.010315e+03,-5.265202e+03,1.754900e+02
5.077575e+03,-5.346427e+03,1.777588e+02
5.144835e+03,-5.427652e+03,1.800275e+02
5.212095e+03,-5.508877e+03,1.822963e+02
5.279354e+03,-5.590102e+03,1.845650e+02
5.346614e+03,-5.671328e+03,1.868338e+02
5.413874e+03,-5.752553e+03,1.891025e+02
5.481134e+03,-5.833778e+03,1.913713e+02
5.548393e+03,-5.915003e+03,1.936401e+02
5.615653e+03,-5.996228e+03,1.959088e+02
5.682913e+03,-6.077454e+03,1.981776e+02
5.750173e+03,-6.158679e+03,2.004463e+02
5.817432e+03,-6.239904e+03,2.027151e+02
5.884692e+03,-6.321129e+03,2.049838e+02
5.951952e+03,-6.402354e+03,2.072526e+02
6.019212e+03,-6.483579e+03,2.095213e+02
6.086471e+03,-6.564805e+03,2.117901e+02
6.153731e+03,-6.646030e+03,2.140588e+02
6.220991e+03,-6.727255e+03,2.163276e+02
6.288251e+03,-6.808480e+03,2.185964e+02
6.355510e+03,-6.889705e+03,2.208651e+02
6.422770e+03,-6.970931e+03,2.231339e+02
6.490030e+03,-7.052156e+03,2.254026e+02
6.557290e+03,-7.133381e+03,2.276714e+02
6.624549e+03,-7.214606e+03,2.299401e+02
6.691809e+03,-7.295831e+03,2.322089e+02
6.759069e+03,-7.377056e+03,2.344776e+02
6.826329e+03,-7.458282e+03,2.367464e+02
6.893588e+03,-7.539507e+03,2.390151e+02
6.960848e+03,-7.620732e+03,2.412839e+02
7.028108e+03,-7.701957e+03,2.435527e+02
7.095368e+03,-7.783182e+03,2.458214e+02
7.162627e+03,-7.864407e+03,2.480902e+02
7.229887e+03,-7.945633e+03,2.503589e+02
7.297147e+03,-8.026858e+03,2.526277e+02
7.364407e+03,-8.108083e+03,2.548964e+02
7.431666e+03,-8.189308e+03,2.571652e+02
7.498926e+03,-8.270533e+03,2.594339e+02
7.566186e+03,-8.351759e+03,2.617027e+02
7.633446e+03,-8.432984e+03,2.639714e+02
7.700705e+03,-8.514209e+03,2.662402e+02
7.767965e+03,-8.595434e+03,2.685090e+02
7.835225e+03,-8.676659e+03,2.707777e+02
7.902485e+03,-8.757884e+03,2.730465e+02
7.969744e+03,-8.839110e+03,2.753152e+02
8.037004e+03,-8.920335e+03,2.775840e+02
8.104264e+03,-9.001560e+03,2.798527e+02
8.171524e+03,-9.082785e+03,2.821215e+02
8.238783e+03,-9.164010e+03,2.843902e+02
8.306043e+03,-9.245235e+03,2.866590e+02
8.373303e+03,-9.326461e+03,2.889277e+02
8.440563e+03,-9.407686e+03,2.911965e+02
8.507822e+03,-9.488911e+03,2.934653e+02
8.575082e+03,-9.570136e+03,2.957340e+02
8.642342e+03,-9.651361e+03,2.980028e+02
8.709602e+03,-9.732587e+03,3.002715e+02
8.776861e+03,-9.813812e+03,3.025403e+02
8.844121e+03,-9.895037e+03,3.048090e+02
8.911381e+03,-9.976262e+03,3.070778e+02
8.978641e+03,-1.005749e+04,3.093465e+02
9.045900e+03,-1.013871e+04,3.116153e+02
9.113160e+03,-1.021994e+04,3.138840e+02
9.180420e+03,-1.030116e+04,3.161528e+02
9.247680e+03,-1.038239e+04,3.184216e+02
9.314939e+03,-1.046361e+04,3.206903e+02
9.382199e+03,-1.054484e+04,3.229591e+02
9.449459e+03,-1.062606e+04,3.252278e+02
9.516719e+03,-1.070729e+04,3.274966e+02
9.583978e+03,-1.078851e+04,3.297653e+02
9.651238e+03,-1.086974e+04,3.320341e+02
9.718498e+03,-1.095096e+04,3.343028e+02
9.785758e+03,-1.103219e+04,3.365716e+02
9.853017e+03,-1.111341e+04,3.388403e+02
9.920277e+03,-1.119464e+04,3.411091e+02
9.987537e+03,-1.127586e+04,3.433779e+02
1.005480e+04,-1.135709e+04,3.456466e+02
1.012206e+04,-1.143832e+04,3.479154e+02
1.018932e+04,-1.151954e+04,3.501841e+02
1.025658e+04,-1.160077e+04,3.524529e+02
1.032384e+04,-1.168199e+04,3.547216e+02
1.039110e+04,-1.176322e+04,3.569904e+02
1.045836e+04,-1.184444e+04,3.592591e+02
1.052561e+04,-1.192567e+04,3.615279e+02
1.059287e+04,-1.200689e+04,3.637966e+02
1.066013e+04,-1.208812e+04,3.660654e+02
1.072739e+04,-1.216934e+04,3.683342e+02
1.079465e+04,-1.225057e+04,3.706029e+02
1.086191e+04,-1.233179e+04,3.728717e+02
1.092917e+04,-1.241302e+04,3.751404e+02
1.099643e+04,-1.249424e+04,3.774092e+02
1.106369e+04,-1.257547e+04,3.796779e+02
1.113095e+04,-1.265669e+04,3.819467e+02
1.119821e+04,-1.273792e+04,3.842154e+02
1.126547e+04,-1.281914e+04,3.864842e+02
1.133273e+04,-1.290037e+04,3.887529e+02
1.139999e+04,-1.298159e+04,3.910217e+02
1.146725e+04,-1.306282e+04,3.932905e+02
1.153451e+04,-1.314404e+04,3.955592e+02
1.160177e+04,-1.322527e+04,3.978280e+02
1.166903e+04,-1.330649e+04,4.000967e+02
1.173629e+04,-1.338772e+04,4.023655e+02
1.180355e+04,-1.346894e+04,4.046342e+02
1.187081e+04,-1.355017e+04,4.069030e+02
1.193807e+04,-1.363140e+04,4.091717e+02
1.200533e+04,-1.371262e+04,4.114405e+02
1.207259e+04,-1.379385e+04,4.137092e+02
1.213985e+04,-1.387507e+04,4.159780e+02
1.220711e+04,-1.395630e+04,4.182468e+02
1.227437e+04,-1.403752e+04,4.205155e+02
1.234163e+04,-1.411875e+04,4.227843e+02
1.240889e+04,-1.419997e+04,4.250530e+02
1.247615e+04,-1.428120e+04,4.273218e+02
1.254341e+04,-1.436242e+04,4.295905e+02
1.261067e+04,-1.444365e+04,4.318593e+02
1.267793e+04,-1.452487e+04,4.341280e+02
1.274519e+04,-1.460610e+04,4.363968e+02
1.281245e+04,-1.468732e+04,4.386655e+02
1.287971e+04,-1.476855e+04,4.409343e+02
1.294697e+04,-1.484977e+04,4.432031e+02
1.301423e+04,-1.493100e+04,4.454718e+02
1.308149e+04,-1.501222e+04,4.477406e+02
1.314875e+04,-1.509345e+04,4.500093e+02
1.321600e+04,-1.517467e+04,4.522781e+02
1.328326e+04,-1.525590e+04,4.545468e+02
1.335052e+04,-1.533712e+04,4.568156e+02
1.341778e+04,-1.541835e+04,4.590843e+02
1.348504e+04,-1.549957e+04,4.613531e+02
1.355230e+04,-1.558080e+04,4.636218e+02
1.361956e+04,-1.566202e+04,4.658906e+02
1.368682e+04,-1.574325e+04,4.681594e+02
1.375408e+04,-1.582447e+04,4.704281e+02
1.382134e+04,-1.590570e+04,4.726969e+02
1.388860e+04,-1.598693e+04,4.749656e+02
1.395586e+04,-1.606815e+04,4.772344e+02
1.402312e+04,-1.614938e+04,4.795031e+02
1.409038e+04,-1.623060e+04,4.817719e+02
1.415764e+04,-1.631183e+04,4.840406e+02
1.422490e+04,-1.639305e+04,4.863094e+02
1.429216e+04,-1.647428e+04,4.885781e+02
1.435942e+04,-1.655550e+04,4.908469e+02
1.442668e+04,-1.663673e+04,4.931157e+02
1.449394e+04,-1.671795e+04,4.953844e+02
1.456120e+04,-1.679918e+04,4.976532e+02
1.462846e+04,-1.688040e+04,4.999219e+02
1.469572e+04,-1.696163e+04,5.021907e+02
1.476298e+04,-1.704285e+04,5.044594e+02
1.483024e+04,-1.712408e+04,5.067282e+02
1.489750e+04,-1.720530e+04,5.089969e+02
1.496476e+04,-1.728653e+04,5.112657e+02
1.503202e+04,-1.736775e+04,5.135344e+02
1.509928e+04,-1.744898e+04,5.158032e+02
1.516654e+04,-1.753020e+04,5.180720e+02
1.523380e+04,-1.761143e+04,5.203407e+02
1.530106e+04,-1.769265e+04,5.226095e+02
1.536832e+04,-1.777388e+04,5.248782e+02
1.543558e+04,-1.785510e+04,5.271470e+02
1.550284e+04,-1.793633e+04,5.294157e+02
1.557010e+04,-1.801755e+04,5.316845e+02
1.563736e+04,-1.809878e+04,5.339532e+02
1.570462e+04,-1.818000e+04,5.362220e+02
1.577188e+04,-1.826123e+04,5.384907e+02
1.583914e+04,-1.834246e+04,5.407595e+02
1.590639e+04,-1.842368e+04,5.430283e+02
1.597365e+04,-1.850491e+04,5.452970e+02
1.604091e+04,-1.858613e+04,5.475658e+02
1.610817e+04,-1.866736e+04,5.498345e+02
1.617543e+04,-1.874858e+04,5.521033e+02
1.624269e+04,-1.882981e+04,5.543720e+02
1.630995e+04,-1.891103e+04,5.566408e+02
1.637721e+04,-1.899226e+04,5.589095e+02
1.644447e+04,-1.907348e+04,5.611783e+02
1.651173e+04,-1.915471e+04,5.634470e+02
1.657899e+04,-1.923593e+04,5.657158e+02
1.664625e+04,-1.931716e+04,5.679846e+02
1.671351e+04,-1.939838e+04,5.702533e+02
1.678077e+04,-1.947961e+04,5.725221e+02
1.684803e+04,-1.956083e+04,5.747908e+02
1.691529e+04,-1.964206e+04,5.770596e+02
1.698255e+04,-1.972328e+04,5.793283e+02
1.704981e+04,-1.980451e+04,5.815971e+02
1.711707e+04,-1.988573e+04,5.838658e+02
1.718433e+04,-1.996696e+04,5.861346e+02
1.725159e+04,-2.004818e+04,5.884033e+02
1.731885e+04,-2.012941e+04,5.906721e+02
1.738611e+04,-2.021063e+04,5.929409e+02
1.745337e+04,-2.029186e+04,5.952096e+02
1.752063e+04,-2.037308e+04,5.974784e+02
1.758789e+04,-2.045431e+04,5.997471e+02
1.765515e+04,-2.053554e+04,6.020159e+02
1.772241e+04,-2.061676e+04,6.042846e+02
1.778967e+04,-2.069799e+04,6.065534e+02
1.785693e+04,-2.077921e+04,6.088221e+02
1.792419e+04,-2.086044e+04,6.110909e+02
1.799145e+04,-2.094166e+04,6.133596e+02
1.805871e+04,-2.102289e+04,6.156284e+02
1.812597e+04,-2.110411e+04,6.178972e+02
1.819323e+04,-2.118534e+04,6.201659e+02
1.826049e+04,-2.126656e+04,6.224347e+02
1.832775e+04,-2.134779e+04,6.247034e+02
1.839501e+04,-2.142901e+04,6.269722e+02
1.846227e+04,-2.151024e+04,6.292409e+02
1.852953e+04,-2.159146e+04,6.315097e+02
1.859678e+04,-2.167269e+04,6.337784e+02
1.866404e+04,-2.175391e+04,6.360472e+02
1.873130e+04,-2.183514e+04,6.383159e+02
1.879856e+04,-2.191636e+04,6.405847e+02
1.886582e+04,-2.199759e+04,6.428535e+02
1.893308e+04,-2.207881e+04,6.451222e+02
1.900034e+04,-2.216004e+04,6.473910e+02
1.906760e+04,-2.224126e+04,6.496597e+02
1.913486e+04,-2.232249e+04,6.519285e+02
1.920212e+04,-2.240371e+04,6.541972e+02
1.926938e+04,-2.248494e+04,6.564660e+02
1.933664e+04,-2.256616e+04,6.587347e+02
1.940390e+04,-2.264739e+04,6.610035e+02
1.947116e+04,-2.272861e+04,6.632723e+02
1.953842e+04,-2.280984e+04,6.655410e+02
1.960568e+04,-2.289107e+04,6.678098e+02
1.967294e+04,-2.297229e+04,6.700785e+02
1.974020e+04,-2.305352e+04,6.723473e+02
1.980746e+04,-2.313474e+04,6.746160e+02
1.987472e+04,-2.321597e+04,6.768848e+02
1.994198e+04,-2.329719e+04,6.791535e+02
2.000924e+04,-2.337842e+04,6.814223e+02
2.007650e+04,-2.345964e+04,6.836910e+02
2.014376e+04,-2.354087e+04,6.859598e+02
2.021102e+04,-2.362209e+04,6.882286e+02
2.027828e+04,-2.370332e+04,6.904973e+02
2.034554e+04,-2.378454e+04,6.927661e+02
2.041280e+04,-2.386577e+04,6.950348e+02
2.048006e+04,-2.394699e+04,6.973036e+02
2.054732e+04,-2.402822e+04,6.995723e+02
2.061458e+04,-2.410944e+04,7.018411e+02
2.068184e+04,-2.419067e+04,7.041098e+02
2.074910e+04,-2.427189e+04,7.063786e+02
2.081636e+04,-2.435312e+04,7.086473e+02
2.088362e+04,-2.443434e+04,7.109161e+02
2.095088e+04,-2.451557e+04,7.131849e+02
2.101814e+04,-2.459679e+04,7.154536e+02
2.108540e+04,-2.467802e+04,7.177224e+02
2.115266e+04,-2.475924e+04,7.199911e+02
2.121992e+04,-2.484047e+04,7.222599e+02
2.128717e+04,-2.492169e+04,7.245286e+02
2.135443e+04,-2.500292e+04,7.267974e+02
2.142169e+04,-2.508415e+04,7.290661e+02
2.148895e+04,-2.516537e+04,7.313349e+02
2.155621e+04,-2.524660e+04,7.336036e+02
2.162347e+04,-2.532782e+04,7.358724e+02
2.169073e+04,-2.540905e+04,7.381412e+02
2.175799e+04,-2.549027e+04,7.404099e+02
2.182525e+04,-2.557150e+04,7.426787e+02
2.189251e+04,-2.565272e+04,7.449474e+02
2.195977e+04,-2.573395e+04,7.472162e+02
2.202703e+04,-2.581517e+04,7.494849e+02
2.209429e+04,-2.589640e+04,7.517537e+02
2.216155e+04,-2.597762e+04,7.540224e+02
2.222881e+04,-2.605885e+04,7.562912e+02
2.229607e+04,-2.614007e+04,7.585599e+02
2.236333e+04,-2.622130e+04,7.608287e+02
2.243059e+04,-2.630252e+04,7.630975e+02
2.249785e+04,-2.638375e+04,7.653662e+02
2.256511e+04,-2.646497e+04,7.676350e+02
2.263237e+04,-2.654620e+04,7.699037e+02
