x,y,z
4.786764e+04,7.610308e+04,-1.348625e+03
4.829917e+04,7.677942e+04,-1.360599e+03
4.873071e+04,7.745577e+04,-1.372574e+03
4.916224e+04,7.813211e+04,-1.384548e+03
4.959377e+04,7.880846e+04,-1.396523e+03
5.002530e+04,7.948480e+04,-1.408497e+03
5.045684e+04,8.016115e+04,-1.420472e+03
5.088837e+04,8.083749e+04,-1.432446e+03
5.131990e+04,8.151384e+04,-1.444421e+03
5.175143e+04,8.219018e+04,-1.456395e+03
5.218297e+04,8.286653e+04,-1.468369e+03
5.261450e+04,8.354288e+04,-1.480344e+03
5.304603e+04,8.421922e+04,-1.492318e+03
5.347756e+04,8.489557e+04,-1.504293e+03
5.390910e+04,8.557191e+04,-1.516267e+03
5.434063e+04,8.624826e+04,-1.528242e+03
5.477216e+04,8.692460e+04,-1.540216e+03
5.520369e+04,8.760095e+04,-1.552191e+03
5.563523e+04,8.827729e+04,-1.564165e+03
5.606676e+04,8.895364e+04,-1.576140e+03
5.649829e+04,8.962998e+04,-1.588114e+03
5.692982e+04,9.030633e+04,-1.600089e+03
5.736135e+04,9.098268e+04,-1.612063e+03
5.779289e+04,9.165902e+04,-1.624037e+03
5.822442e+04,9.233537e+04,-1.636012e+03
5.865595e+04,9.301171e+04,-1.647986e+03
5.908748e+04,9.368806e+04,-1.659961e+03
5.951902e+04,9.436440e+04,-1.671935e+03
5.995055e+04,9.504075e+04,-1.683910e+03
6.038208e+04,9.571709e+04,-1.695884e+03
6.081361e+04,9.639344e+04,-1.707859e+03
6.124515e+04,9.706978e+04,-1.719833e+03
6.167668e+04,9.774613e+04,-1.731808e+03
6.210821e+04,9.842247e+04,-1.743782e+03
6.253974e+04,9.909882e+04,-1.755756e+03
6.297128e+04,9.977517e+04,-1.767731e+03
6.340281e+04,1.004515e+05,-1.779705e+03
6.383434e+04,1.011279e+05,-1.791680e+03
6.426587e+04,1.018042e+05,-1.803654e+03
6.469741e+04,1.024805e+05,-1.815629e+03
6.512894e+04,1.031569e+05,-1.827603e+03
6.556047e+04,1.038332e+05,-1.839578e+03
6.599200e+04,1.045096e+05,-1.851552e+03
6.642354e+04,1.051859e+05,-1.863527e+03
6.685507e+04,1.058623e+05,-1.875501e+03
6.728660e+04,1.065386e+05,-1.887475e+03
6.771813e+04,1.072150e+05,-1.899450e+03
6.814967e+04,1.078913e+05,-1.911424e+03
6.858120e+04,1.085677e+05,-1.923399e+03
6.901273e+04,1.092440e+05,-1.935373e+03
6.944426e+04,1.099203e+05,-1.947348e+03
6.987580e+04,1.105967e+05,-1.959322e+03
7.030733e+04,1.112730e+05,-1.971297e+03
7.073886e+04,1.119494e+05,-1.983271e+03
7.117039e+04,1.126257e+05,-1.995246e+03
7.160193e+04,1.133021e+05,-2.007220e+03
7.203346e+04,1.139784e+05,-2.019195e+03
7.246499e+04,1.146548e+05,-2.031169e+03
7.289652e+04,1.153311e+05,-2.043143e+03
7.332806e+04,1.160075e+05,-2.055118e+03
7.375959e+04,1.166838e+05,-2.067092e+03
7.419112e+04,1.173601e+05,-2.079067e+03
7.462265e+04,1.180365e+05,-2.091041e+03
7.505419e+04,1.187128e+05,-2.103016e+03
7.548572e+04,1.193892e+05,-2.114990e+03
7.591725e+04,1.200655e+05,-2.126965e+03
7.634878e+04,1.207419e+05,-2.138939e+03
7.678032e+04,1.214182e+05,-2.150914e+03
7.721185e+04,1.220946e+05,-2.162888e+03
7.764338e+04,1.227709e+05,-2.174862e+03
7.807491e+04,1.234473e+05,-2.186837e+03
7.850645e+04,1.241236e+05,-2.198811e+03
7.893798e+04,1.247999e+05,-2.210786e+03
7.936951e+04,1.254763e+05,-2.222760e+03
